날짜,제목,본문,링크,OID
,"KCC글라스, KCGS ESG평가서 3년 연속 통합 A등급 획득","환경·사회·지배구조 전부문 A등급   KCC글라스가 한국ESG기준원(KCGS)이 발표한 ‘2025년 KCGS ESG 평가 및 등급’에서 3년 연속으로 통합 A등급을 받았다고 19일 밝혔다.  KCGS는 국내 대표 ESG평가기관 중 하나로 매년 국내 기업을 대상으로 환경, 사회, 지배구조 부문의 지속가능경영 수준을 평가한다. 올해는 모든 부문을 평가한 상장사 1024개와 지배구조 부문 비상장 금융사 66개 등 총 1090개 기업을 대상으로 평가를 진행했다.  이번 평가에서 KCC글라스는 모든 평가 부문에서 A등급을 받아 3년 연속 통합 A등급을 유지했다.  KCC글라스는 2020년 설립 이후 ESG경영을 꾸준히 강화해왔다. 탄소 배출 저감을 위해 초고단열 더블로이 유리 ‘컬리넌’을 출시했고, 최근에는 복층유리의 에너지 효율을 높이면서 무게를 줄인 ‘경량다복층유리 시스템’을 내놨다. 국내 최초로 야생조류 유리 충돌을 줄이는 ‘세이버즈’를 선보이기도 했다.  이 외에도 KCC글라스는 유엔글로벌콤팩트와 탄소정보공개프로젝트에 동참하며 매년 인권영향평가도 실시한다. 사회공헌활동으로는 자립준비청년을 지원하는 ‘Dream(드림)홈씨씨’와 생물다양성 보전캠페인 ‘구해조 KCC글라스’를 이어가고 있다.  KCC글라스 관계자는 “앞으로도 ESG위원회를 중심으로 글로벌 수준의 지속가능경영 체계를 구축하기 위해 전사적인 노력을 이어가겠다”고 말했다.  KCC글라스는 지난 11월 발표된 서스틴베스트의 ‘2025년 하반기 ESG 평가’에서는 A 등급을 받아 ‘ESG Best Companies 100’에 선정됐으며 글로벌 ESG 조사기관인 에코바디스(EcoVadis)의 ‘2025년 지속가능성 평가’에서도 3년 연속 골드 메달 등급을 유지했다.",https://n.news.naver.com/mnews/article/009/0005608785,009
,"“전 재산, 3혼 처남이 들고 도망”…故 배삼룡, 병원비도 못 낸 이유","코미디언 고(故) 배삼룡(본명 배창순)이 말년에 병원비조차 내지 못했던 안타까운 사연이 공개됐다.  지난 18일 방송된 MBN 교양 프로그램 ‘특종세상’에서는 1970년대를 풍미한 코미디언 배삼룡의 아들, 배우 겸 가수 배동진의 근황이 공개됐다.  이날 배동진은 “아버지가 결혼을 3번 하셨다”며 복잡했던 가정사를 운을 뗐다. 배삼룡은 20대 초반 첫 아내와 결혼해 배동진을 낳았으나 100일도 안 돼 이혼했고, 이후 재혼과 사업 실패를 거쳐 미국에서 세 번째 아내를 맞았다.  배동진은 “당신이 낳은 자식이 아니다 보니 두 번째, 세 번째 어머니한테 따돌림을 많이 당했다”며 “서운하고. 항상 아버지가 교통정리를 해주셨으면 좋겠는데. 저는 항상 혼자 남았다”고 토로했다.  그는 슈퍼스타인 아버지를 뒀지만, 유산을 받지 못했다. 배동진은 “아버지가 일반인에 비하면 돈을 많이 벌었다”며 “개인으로서 세금을 1위로 낼 정도로 돈을 많이 버셨는데 그걸 아버지가 다 쓰고 돌아가셨다. 남겨놓은신 게 없다. 두 번째 어머니, 세 번째 어머니에게 다 썼다”고 이야기했다.  배삼룡의 지인인 방일수는 그가 사망 전 3년간 병상에 누워있던 것을 언급하며 “너희 아버지 보낼 때 참 힘들고 어려웠다. (병원비) 돈은 점점 눈덩이처럼 부풀어 오르지 장례 치르려는데 돈 때문에 장례도 못 치르는 거다”라고 회상해 안타까움을 자아냈다.  이에 배동진은 “병원비도 못 낼 정도로 어려웠다는 게 (이해가 안 된다)”고 말했고, 방일수는 “세 번째 아내한테 남동생이 있었다. 돈 관리를 그가 다 했다. 아버지 돌아가시기 전에 그가 (전 재산을) 가지고 (중국으로) 도망가버렸다. (배신감에) 속상해서 세 번째 아내가 먼저 돌아가셨다. 그리고 나중에 아버지가 돌아가신 것”이라고 상황을 설명했다.  배동진은 “그때는 세 번째 엄마가 저를 아버지 곁에 못 오게 했다. 어느 날은 아버지가 ‘나이 먹고 이빨 빠진 호랑이라 너무 힘들다. 너만 왔다가 가면 힘들다’고 하시더라. 하도 구박을 당해서. 그래서 안 갔더니 그런 사달이 벌어진 것”이라고 털어놔 안타까움을 자아냈다.  1926년생 강원도 양구출생인 배삼룡은 지난 1964년 MBC코미디언으로 데뷔한 뒤 큰 사랑을 받았다. 구봉서, 서영춘과 함께 1세대 코미디 트로이카로 불렸던 인물이다.  국내 슬랩스틱 코미디의 대부로 활약한 그는 ‘웃으면 복이 와요’를 비롯해 영화 ‘마음이 약해서’, ‘형님 먼저 아우 먼저’ 등에도 출연했다.  그는 2007년 6월 폐렴으로 쓰러져 투병했으며, 2010년 2월 23일 세상을 떠났다.",https://n.news.naver.com/mnews/article/009/0005608783,009
,"대구·경북 신공항, 지금 보다 7배 크게 짓는다고?...2.7조 전액 국비 투입","국토부, 민간공항 기본계획 고시 총사업비 2조 7000억원 전액 국비 면적 1.3㎢..활주로 3500m 규모 국제선 중장거리 노선 취항 가능 군 공항 이전 재원 확보는 난항   대구경북(TK) 통합신공항에 들어서는 민간공항이 현 대구국제공항보다 7배나 더 커진다. TK 통합신공항은 대구 동구에 있는 K-2공군기지와 대구국제공항을 대구시 군위군 소보면과 경북 의성군 비안면 일대에 이전하는 사업이다.  19일 대구시에 따르면 국토교통부는 TK 민군 통합신공항 이전을 위해 민간공항 기본계획을 고시했다. 계획안에 따르면 민간공항은 총 사업비 2조7000억원, 여객 1265만명, 화물 23만톤 규모의 여객·물류 중심의 복합 기능을 가진 공항으로 건설된다.  새롭게 건설되는 민간공항은 현 대구공항 면적의 약 7배에 달하는 1.3㎢ 규모다. 주요시설은 활주로(3500m) 1본과 여객터미널(12만㎡), 화물터미널 2개소(군위·의성), 계류장(여객 20기), 유도로 7본 등으로 국제선 중장거리 노선 취항이 가능하도록 계획됐다.  목표연도(2060년) 항공 수요는 여객이 1265만명(국제선 963만명, 국내선 302만명)으로 코로나 직전인 2019년 대구공항 최대 이용객(467만명) 대비 약 3배 수준이다. 화물이 23만톤으로 예측됐다. 여객터미널은 군위에 위치하며 화물터미널은 군위에 벨리카고 터미널, 의성에 화물기 전용 화물터미널이 건설된다.  공항의 접근성을 높이기 위한 진입도로도 2개 노선이 신설된다. 중앙고속도로에 신공항IC를 신설해 공항과 연결하는 동측도로(6.3㎞), 의성에 위치한 국도28호선과 연결해 공항으로 진입하는 북측도로(5.2㎞)가 계획됐다. 이는 공항 이용객의 접근성을 높이고 물류 수송의 신속성에 크게 기여할 것으로 기대된다.  이번 기본계획 고시는 기획재정부 총사업비 협의와 국토교통부 항공정책위원회 심의를 거쳐 확정됐으며 민간공항의 총 사업비 2조7000억원은 전액 국비로 투입된다. 이번 기본계획 고시 이후 대구시는 민·군공항 통합 이전·건설을 위해 국토교통부와 민간공항건설 위·수탁 협약체결을 추진할 계획이다. 대구시가 민·군공항을 통합 건설할 경우 원활한 설계·시공, 효율적인 사업관리, 사업비 절감, 공기 단축 등의 효과가 있을 것으로 예상된다.  다만 TK통합 신공항 건설의 최대 관건인 군 공항 이전은 현재 재원 마련 방안이 확보되지 않아 대구시는 정부와 정치권 등과 협력해 다각도로 재원 방안 마련에 나서고 있다.  김정기 대구시장 권한대행 행정부시장은 “올해 군 공항 재원 마련을 위한 공공자금관리기금 신청 등 노력에도 불구하고 재원을 확보하지 못한 아쉬움이 크다”며 “2026년 정부 예산에 부대의견으로 ‘기재부와 국방부는 적절한 지원방안을 강구해야 한다’고 담겨 있는 만큼 내년에는 범정부 협력체계 구축 및 광주시와 연대 추진 등 군 공항 재원 확보를 위해 모든 행정력을 집중하겠다”고 밝혔다.",https://n.news.naver.com/mnews/article/009/0005608782,009
,12월 딱 한 달만 맛볼 수 있는 ‘서울 속 파리의 크리스마스’ 코스요리 등장,"롯데호텔 서울 ‘피에르 가니에르 서울’, 성탄 특선 캐비어·트러플·푸아그라 등 세계 3대 진미 미식   12월 딱 한 달만 맛볼 수 있는 특별한 호텔 코스요리가 있다.  롯데호텔 서울의 프렌치 레스토랑 ‘피에르 가니에르 서울’이 준비한 ‘파리의 크리스마스(Taste of Paris : A Christmas Celebration)’다.  런치 코스는 식재료 본연의 맛을 섬세하게 살려 셰프의 정교한 테크닉을 경험할 수 있도록 구성했다. 트러플 마요네즈로 감싼 킹크랩과 푸아그라의 깊은 풍미를 농축해 부드러운 커스타드 형태로 완성한 푸아그라 호얄로 화려하게 식사를 시작한다.  무쇠 냄비에 저온 조리해 부드러움을 극대화한 송아지 갈비와, 고소한 파르메산 치즈를 곁들인 감자 뇨끼, 지방이 적고 담백한 송아지 흉선 요리가 조화롭게 이어진다.  디너 코스는 진귀하고 풍성한 구성으로 최고급 식재료들이 어우러져 미식의 정수를 선사한다. 황금빛 캐비어로 불리는 오세트리아 캐비어의 은은한 짭짤함이 신선한 연어와 부드러운 한우와 함께 어우러져 만찬의 시작을 알린다.  부드러운 푸아그라가 전복이 감칠맛을 더하며, 랍스터 크림소스와 겨울 트러플이 어우러져 맛의 절정을 이룬다. 코스의 하이라이트인 비프 웰링턴은 셰프가 직접 테이블을 찾아 제공하며 피에르 가니에르 서울만의 특별한 경험을 완성한다.  롯데호텔 서울 관계자는 “연말을 더욱 특별하게 기념하길 바라는 마음으로 이번 코스를 기획했다”며, “소중한 분들과 함께 최고의 맛과 분위기 속에서 한 해를 마무리하길 바란다”고 전했다.",https://n.news.naver.com/mnews/article/009/0005608781,009
,출범 15년 맞은 케이메디허브…국가 첨단의료산업 성장 견인,"3조7000억원 경제적 효과 창출 비용 투입 대비 3배 가까이 성과 일자리도 2만2000여명 창출   출범 15년을 맞은 대구경북첨단의료산업진흥재단(K-MEDI hub·케이메디허브)이 국가 첨단의료산업의 핵심 성장 플랫폼 역할을 톡톡히 하고 있다. 신약 및 의료기기 분야 연구성과와 기술지원, 일자리 창출 등에서 눈에 띄는 성과를 거두고 있기 때문이다.  19일 와이젠글로벌가 수행한 성과분석 용역결과에 따르면 케이메디허브는 2011년부터 2025년까지 국내 전반에 3조6960억원의 경제적 효과와 2만2329명의 일자리 창출효과를 유발한 것으로 분석됐다. 이는 비용 투입(1조3859억원) 대비 2.7배의 경제적 성과로 공공연구개발 인프라스트럭처 투자가 산업 성장으로 이어진 결과다.  특히 케이메디허브가 위치한 대구·경북 지역의 바이오헬스산업은 2020년부터 2023년까지 연평균 14.2% 성장했고 전국 평균(4.8%) 대비 약 3배 빠른 성장세를 기록했다. 대구경북 지역산업 구조를 고부가가치 중심으로 전환하는 데 케이메디허브가 핵심적인 역할을 수행했다는 평가다.  대구경북첨단의료복합단지 입주기업의 성장도 두드러졌다. 2020년부터 2023년까지 단지 입주기업의 매출액은 연평균 8.5%, 자본총액은 연평균 10.9% 증가하며 안정적인 성장세를 유지했다. 이는 신약, 의료기기 개발과 비임상·인허가 연계, GMP(의료기기 품질관리 심사) 기반 의약생산 등 재단의 의료제품개발 전주기 지원이 기업의 실질적 성장으로 이어진 결과로 풀이된다.  이외에도 케이메디허브는 SCI급 논문 841건 게재, 국내·외 특허 628건 출원 및 204건 등록 등 연구역량을 축적한 결과 기술지원 건수는 연평균 30.3% 증가해 누적 1만8000여 건을 기록했다. 또한, 폐암·자가면역질환 치료제 등 조 단위의 기술이전, 복강경 협동로봇 상용화, 국내·외 인허가 획득, 국가필수의약품 국산화 지원 등 다양한 성공사례를 통해 연구성과가 시장과 산업으로 연결되는 선순환 구조를 구축했다.  박구선 케이메디허브 이사장은 “이번 성과분석은 재단이 지난 15년간 연구개발 성과를 산업과 일자리로 연결해 온 과정을 객관적으로 보여주는 결과”라며 “앞으로도 기업과 함께 성장하는 혁신 플랫폼으로서 국가 첨단의료산업 경쟁력 강화와 지역산업의 지속가능한 성장에 기여하겠다”라고 밝혔다.",https://n.news.naver.com/mnews/article/009/0005608780,009
,"대구·경북 신공항, 지금 보다 7배 크게 짓는다고?...2.7조 전액 국비 투입","국토부, 민간공항 기본계획 고시 총사업비 2조 7000억원 전액 국비 면적 1.3㎢..활주로 3500m 규모 국제선 중장거리 노선 취항 가능 군 공항 이전 재원 확보는 난항   대구경북(TK) 통합신공항에 들어서는 민간공항이 현 대구국제공항보다 7배나 더 커진다. TK 통합신공항은 대구 동구에 있는 K-2공군기지와 대구국제공항을 대구시 군위군 소보면과 경북 의성군 비안면 일대에 이전하는 사업이다.  19일 대구시에 따르면 국토교통부는 TK 민군 통합신공항 이전을 위해 민간공항 기본계획을 고시했다. 계획안에 따르면 민간공항은 총 사업비 2조7000억원, 여객 1265만명, 화물 23만톤 규모의 여객·물류 중심의 복합 기능을 가진 공항으로 건설된다.  새롭게 건설되는 민간공항은 현 대구공항 면적의 약 7배에 달하는 1.3㎢ 규모다. 주요시설은 활주로(3500m) 1본과 여객터미널(12만㎡), 화물터미널 2개소(군위·의성), 계류장(여객 20기), 유도로 7본 등으로 국제선 중장거리 노선 취항이 가능하도록 계획됐다.  목표연도(2060년) 항공 수요는 여객이 1265만명(국제선 963만명, 국내선 302만명)으로 코로나 직전인 2019년 대구공항 최대 이용객(467만명) 대비 약 3배 수준이다. 화물이 23만톤으로 예측됐다. 여객터미널은 군위에 위치하며 화물터미널은 군위에 벨리카고 터미널, 의성에 화물기 전용 화물터미널이 건설된다.  공항의 접근성을 높이기 위한 진입도로도 2개 노선이 신설된다. 중앙고속도로에 신공항IC를 신설해 공항과 연결하는 동측도로(6.3㎞), 의성에 위치한 국도28호선과 연결해 공항으로 진입하는 북측도로(5.2㎞)가 계획됐다. 이는 공항 이용객의 접근성을 높이고 물류 수송의 신속성에 크게 기여할 것으로 기대된다.  이번 기본계획 고시는 기획재정부 총사업비 협의와 국토교통부 항공정책위원회 심의를 거쳐 확정됐으며 민간공항의 총 사업비 2조7000억원은 전액 국비로 투입된다. 이번 기본계획 고시 이후 대구시는 민·군공항 통합 이전·건설을 위해 국토교통부와 민간공항건설 위·수탁 협약체결을 추진할 계획이다. 대구시가 민·군공항을 통합 건설할 경우 원활한 설계·시공, 효율적인 사업관리, 사업비 절감, 공기 단축 등의 효과가 있을 것으로 예상된다.  다만 TK통합 신공항 건설의 최대 관건인 군 공항 이전은 현재 재원 마련 방안이 확보되지 않아 대구시는 정부와 정치권 등과 협력해 다각도로 재원 방안 마련에 나서고 있다.  김정기 대구시장 권한대행 행정부시장은 “올해 군 공항 재원 마련을 위한 공공자금관리기금 신청 등 노력에도 불구하고 재원을 확보하지 못한 아쉬움이 크다”며 “2026년 정부 예산에 부대의견으로 ‘기재부와 국방부는 적절한 지원방안을 강구해야 한다’고 담겨 있는 만큼 내년에는 범정부 협력체계 구축 및 광주시와 연대 추진 등 군 공항 재원 확보를 위해 모든 행정력을 집중하겠다”고 밝혔다.",https://n.news.naver.com/mnews/article/009/0005608782,009
,12월 딱 한 달만 맛볼 수 있는 ‘서울 속 파리의 크리스마스’ 코스요리 등장,"롯데호텔 서울 ‘피에르 가니에르 서울’, 성탄 특선 캐비어·트러플·푸아그라 등 세계 3대 진미 미식   12월 딱 한 달만 맛볼 수 있는 특별한 호텔 코스요리가 있다.  롯데호텔 서울의 프렌치 레스토랑 ‘피에르 가니에르 서울’이 준비한 ‘파리의 크리스마스(Taste of Paris : A Christmas Celebration)’다.  런치 코스는 식재료 본연의 맛을 섬세하게 살려 셰프의 정교한 테크닉을 경험할 수 있도록 구성했다. 트러플 마요네즈로 감싼 킹크랩과 푸아그라의 깊은 풍미를 농축해 부드러운 커스타드 형태로 완성한 푸아그라 호얄로 화려하게 식사를 시작한다.  무쇠 냄비에 저온 조리해 부드러움을 극대화한 송아지 갈비와, 고소한 파르메산 치즈를 곁들인 감자 뇨끼, 지방이 적고 담백한 송아지 흉선 요리가 조화롭게 이어진다.  디너 코스는 진귀하고 풍성한 구성으로 최고급 식재료들이 어우러져 미식의 정수를 선사한다. 황금빛 캐비어로 불리는 오세트리아 캐비어의 은은한 짭짤함이 신선한 연어와 부드러운 한우와 함께 어우러져 만찬의 시작을 알린다.  부드러운 푸아그라가 전복이 감칠맛을 더하며, 랍스터 크림소스와 겨울 트러플이 어우러져 맛의 절정을 이룬다. 코스의 하이라이트인 비프 웰링턴은 셰프가 직접 테이블을 찾아 제공하며 피에르 가니에르 서울만의 특별한 경험을 완성한다.  롯데호텔 서울 관계자는 “연말을 더욱 특별하게 기념하길 바라는 마음으로 이번 코스를 기획했다”며, “소중한 분들과 함께 최고의 맛과 분위기 속에서 한 해를 마무리하길 바란다”고 전했다.",https://n.news.naver.com/mnews/article/009/0005608781,009
,출범 15년 맞은 케이메디허브…국가 첨단의료산업 성장 견인,"3조7000억원 경제적 효과 창출 비용 투입 대비 3배 가까이 성과 일자리도 2만2000여명 창출   출범 15년을 맞은 대구경북첨단의료산업진흥재단(K-MEDI hub·케이메디허브)이 국가 첨단의료산업의 핵심 성장 플랫폼 역할을 톡톡히 하고 있다. 신약 및 의료기기 분야 연구성과와 기술지원, 일자리 창출 등에서 눈에 띄는 성과를 거두고 있기 때문이다.  19일 와이젠글로벌가 수행한 성과분석 용역결과에 따르면 케이메디허브는 2011년부터 2025년까지 국내 전반에 3조6960억원의 경제적 효과와 2만2329명의 일자리 창출효과를 유발한 것으로 분석됐다. 이는 비용 투입(1조3859억원) 대비 2.7배의 경제적 성과로 공공연구개발 인프라스트럭처 투자가 산업 성장으로 이어진 결과다.  특히 케이메디허브가 위치한 대구·경북 지역의 바이오헬스산업은 2020년부터 2023년까지 연평균 14.2% 성장했고 전국 평균(4.8%) 대비 약 3배 빠른 성장세를 기록했다. 대구경북 지역산업 구조를 고부가가치 중심으로 전환하는 데 케이메디허브가 핵심적인 역할을 수행했다는 평가다.  대구경북첨단의료복합단지 입주기업의 성장도 두드러졌다. 2020년부터 2023년까지 단지 입주기업의 매출액은 연평균 8.5%, 자본총액은 연평균 10.9% 증가하며 안정적인 성장세를 유지했다. 이는 신약, 의료기기 개발과 비임상·인허가 연계, GMP(의료기기 품질관리 심사) 기반 의약생산 등 재단의 의료제품개발 전주기 지원이 기업의 실질적 성장으로 이어진 결과로 풀이된다.  이외에도 케이메디허브는 SCI급 논문 841건 게재, 국내·외 특허 628건 출원 및 204건 등록 등 연구역량을 축적한 결과 기술지원 건수는 연평균 30.3% 증가해 누적 1만8000여 건을 기록했다. 또한, 폐암·자가면역질환 치료제 등 조 단위의 기술이전, 복강경 협동로봇 상용화, 국내·외 인허가 획득, 국가필수의약품 국산화 지원 등 다양한 성공사례를 통해 연구성과가 시장과 산업으로 연결되는 선순환 구조를 구축했다.  박구선 케이메디허브 이사장은 “이번 성과분석은 재단이 지난 15년간 연구개발 성과를 산업과 일자리로 연결해 온 과정을 객관적으로 보여주는 결과”라며 “앞으로도 기업과 함께 성장하는 혁신 플랫폼으로서 국가 첨단의료산업 경쟁력 강화와 지역산업의 지속가능한 성장에 기여하겠다”라고 밝혔다.",https://n.news.naver.com/mnews/article/009/0005608780,009
,"세라젬, NK라인업 화장품·건기식 신제품 출시","NK세포 배양액 함유 기초화장품   세라젬은 NK세포 배양액을 함유한 기초화장품과 면역 기능성 성분 베타글루칸을 넣은 건강기능식품 신제품을 출시했다고 19일 밝혔다.  세라젬이 출시한 ‘셀루닉 엔케이 액티베이터’는 우리 몸의 주요 면역세포인 NK세포 배양액을 담은 제품으로, 단백질과 펩타이드 복합 성분이 함유됐다. 제품은 토너와 앰플, 오일미스트, 크림, 패치 등 5종이며, 피부장벽 관리와 탄력, 주름 등 다양한 피부 고민에 따라 선택할 수 있다.  세라젬의 건강기능식품 브랜드 세라메이트의 신제품인 ‘세라메이트 엔케이 세븐’은 베타글루칸 분말을 주원료로 담았다. 베타글루칸은 식약처로부터 면역기능성을 인정받은 원료다.  세라젬 관계자는 “면역은 피로, 수면, 스트레스 등 일상 생활과 밀접하게 연결돼 있고, 피부 상태 역시 몸이 보내는 건강 신호로 볼 수 있다”며 “앞으로도 세라젬은 7-케어 솔루션과 연계해 면역 등 일상 건강 관리 영역까지 제품과 서비스를 확대해 나갈 계획”이라고 말했다.",https://n.news.naver.com/mnews/article/009/0005608777,009
,"“몸을 가진 인공지능, 세상을 바꿀 것”…CES 2026 최대 화두는 피지컬AI","내년 초 열리는 세계 최대 정보기술(IT)·가전 박람회 CES 2026이 다가오면서 글로벌 기술 업계의 시선이 집중되고 있다. ‘혁신가들이 등장했다(Innovators Have Arrived)’를 슬로건으로 내건 이번 CES에서는 어떤 혁신 기술이 등장할지 주목된다.  19일 관련업계에 따르면 딜로이트그룹은 CES 2026을 앞두고 핵심 포인트와 현장 관람 동선을 담은 ‘CES 2026 프리뷰’ 보고서를 발간했다. 딜로이트는 이번 CES의 본질적 변화로 기술이 개념 단계를 넘어 산업 현장에서 실증되는 ‘현장 실행의 CES’를 꼽았다. AI가 모든 제품과 서비스의 중심으로 확산되면서 글로벌 기업들의 실전 적용 사례가 대거 공개될 것으로 전망했다.  특히 올해 새롭게 선보이는 ‘CES 파운드리’를 주목할 필요가 있다고 강조했다. AI·블록체인·양자·사이버보안 등 핵심 기술을 한데 모은 공간으로 CES가 단순한 전시를 넘어 기술이 실제로 만들어지고 검증되는 ‘혁신 제작소’로 자리매김하고 있다는 분석이다.  구체적으로는 CES 2026의 7대 핵심 관전 포인트로 △AI 확전 △기기에서 OS로 △현실 피지컬 AI △소프트웨어 정의 차량(SDV) 대전환 △인프라 테크 △라이프 케어 △중국의 출현 등을 제시했다. 고대역폭메모리(HBM)와 데이터센터, 네트워크 등 AI 인프라 경쟁이 본격화되는 한편 자동차와 가전, 산업기기가 하나의 OS 체계로 통합되는 흐름도 가속화될 것으로 내다봤다.  또 산업용 로봇과 자율주행, 음성AI 등과 결합된 피지컬 AI가 제조·물류·건설 등 다양한 분야에서 본격 상용화되는 전환점을 맞이할 것이라고 덧붙였다.  코트라(KOTRA)는 국내 기업의 CES 참가를 지원하기 위한 ‘CES 2026 미리보기 : What to See @ CES 2026’ 보고서를 통해 이번 CES가 실제 시장에 구현된 기술과 상용화 가능한 솔루션을 주인공으로 내세우는 무대가 될 것으로 전망했다. 피지컬 AI를 기반으로 한 헬스테크, 체험 중심의 모빌리티, 협업형 산업 로보틱스가 일상을 바꿀 주요 트렌드로 꼽혔다.  특히 올해 통합한국관에는 470개사가 참가해 전년보다 규모가 확대됐다. 코트라는 바이어 매칭, 온라인 홍보, 현장 피칭과 사후관리까지 전주기 지원체계를 제공하며 CES 참가를 실질적인 수출 성과로 연결하겠다는 방침이다.  CES 혁신상 수상 현황도 눈길을 끈다. 미국 소비자기술협회(CTA)가 발표한 1차 결과에 따르면 전체 284개 수상기업 중 168개가 한국 기업으로 한국은 3년 연속 CES 혁신상 최다 수상국 자리를 지켰다. AI 분야 수상만 28건으로 피지컬 AI와 같은 첨단 융합 기술 분야에서 한국의 경쟁력이 두드러졌다는 평가다.  삼정KPMG는 CES 2026의 주요 트렌드로 △피지컬 AI △공간 컴퓨팅 △디지털 헬스 △모빌리티 △스마트홈 등 5대 키워드를 제시했다. 보고서에 따르면 CES 2026은 로봇과 AI의 결합을 통해 산업 현장과 생활 공간에서 직접 작동 가능한 피지컬 AI가 핵심 화두로 떠오를 전망이다.  제조·물류·건설·서비스 등 다양한 영역에서 AI 로봇이 실질적인 역할을 수행하게 되며 공간 컴퓨팅 분야에서는 초몰입형 디스플레이와 실감형 콘텐츠 등 새로운 사용자 경험이 주류를 형성할 것으로 내다봤다.  또 고도화된 센서 데이터와 AI 분석 기술이 결합된 자율주행 소프트웨어, 맞춤형 건강 관리가 가능한 디지털 헬스 디바이스, 개인화된 홈 제어 시스템을 갖춘 스마트홈 솔루션 등이 CES 2026의 주요 관전 포인트로 꼽혔다.  삼정KPMG는 “AI와 로봇 기술의 급속한 발전으로 고도화된 피지컬 AI가 본격적으로 두각을 나타날 것”이라며 “산업 간 경계가 무너지는 흐름 속에서 디지털 헬스와 모빌리티도 CES의 중심 의제로 자리잡았다”고 분석했다.",https://n.news.naver.com/mnews/article/009/0005608776,009
,10명중 6명 “통일교 특검 필요”,"한국갤럽 12월 셋쨰주 여론조사 도입 찬성 62%, 반대는 22% 李지지율 55%…1%포인트 하락   이재명 대통령 지지율이 지난주보다 소폭 하락했다. 여권에서 ‘통일교 금품수수 의혹’ 제기가 잇따랐지만 이 대통령이 정부부처 업무보고를 생중계로 진행하며 선방했다는 분석이 나온다.  한국갤럽은 지난 16~18일 전국 만 18세 이상 유권자 1001명을 상대로 실시한 여론조사 결과를 19일 발표했다. 이 대통령 지지율은 직전 조사보다 1%포인트 하락한 55%로 집계됐다. 같은 기간 부정 평가는 2%포인트 상승한 36%를 기록했다.  긍정 평가한 유권자들은 소통·국무회의·업무보고(18%)에 높은 점수를 줬다. 외교(15%) 경제·민생(11%) 직무능력(10%) 등이 뒤를 이었다. 반면 이 대통령을 부정적으로 평가한 응답자들은 경제·민생(18%)을 문제로 꼽았다. 재판 회피(11%)와 독단(7%) 외교(5%) 등이 뒤를 이었다.  갤럽은 “이번주 국정 평가는 전반적으로 지난주와 비슷하며 아시아태평양경제협력체(APEC) 이전인 10월 수준에 해당한다”며 “긍정 평가 이유에선 외교 비중이 줄고 소통이 1순위로 부상했는데 부처 업무보고 생중계 영향으로 추정된다”고 짚었다.  통일교 의혹을 놓고서는 특별검사를 도입해야 한다는 답변이 62%에 달했다. 유권자 22%만 필요 없다고 답했으며 16%는 의견을 유보한 것으로 나타났다. 갤럽은 “특검 도입론에 무게가 실렸으며 여야 지지층 간 견해도 크게 다르지 않다”고 분석했다. 더불어민주당 지지층(67%)과 국민의힘 지지층(60%) 모두가 특검을 도입해야 한다고 봤다.  이번 여론조사는 무선전화 가상번호를 무작위 추출해 전화조사원 인터뷰(CATI) 방식으로 진행됐다. 95% 신뢰수준에 표본오차는 ±3.1%포인트다. 자세한 내용은 중앙선거여론조사심의위원회 홈페이지를 참조하면 된다.",https://n.news.naver.com/mnews/article/009/0005608774,009
,"NHN두레이, 클라우드 산업 발전 유공 과기정통부 장관 표창","국내 클라우드 활성화·공공 도입 노력 인정   NHN두레이는 지난 18일 ‘2025 클라우드 산업 발전 유공’ 과학기술정보통신부 장관 표창을 수상했다고 19일 밝혔다.  과기정통신부가 주관하는 클라우드 산업 발전 유공 장관표창은 매년 국내 클라우드 이용 활성화 및 공공 부문 도입 촉진 등에 기여한 개인 및 단체에 수여하는 상이다. 올해는 디지털서비스 진흥(공공 분야)과 미래선도·산업고도화(민간 분야)의 두 가지 분야에서 개인 및 단체 등 18곳을 대상으로 표창이 수여됐다.  NHN두레이는 이번 시상에서 디지털서비스 진흥(공공 분야) 단체(기업) 부문에서 유일하게 수상했다.  이 회사는 2021년 법인 설립 이후 국내 다수 공공기관에 협업툴 두레이를 공급해 공공 업무 효율화를 실현하고, 특히 올해 국방부에 ‘국방이음’이라는 명칭으로 서비스형 소프트웨어(SaaS) 기반의 두레이를 공급하며 공공 부문 클라우드 활성화에 기여한 점울 인정받았다.  NHN두레이는 2019년 클라우드 보안인증(CSAP) 표준인증을 획득한 후 한국은행, 서울대, 한국지능정보사회진흥원(NIA)을 비롯한 국내 150여 개의 공공기관을 고객사로 확보하며 도입 수 기준 공공 시장 1위를 차지했다. 최근에는 국가인공지능전략위원회에도 두레이를 공급하며 국내 AI 생태계 구축과 활성화에 기여하고 있다.  백창열 NHN두레이 대표는 “2019년 CSAP 표준인증을 획득한 이래 공공 영역의 SaaS 협업툴 확산을 위해 열심히 노력했으며, 이번 수상을 계기로 그 노고를 인정받아 뜻깊게 생각한다”며 “앞으로도 공공기관은 물론 우리금융지주 같은 금융사들도 안전하고 쾌적한 환경에서 협업툴을 통해 업무 혁신을 이뤄 나갈 수 있도록 사업 전개에 더욱 박차를 가할 것”이라고 말했다.",https://n.news.naver.com/mnews/article/009/0005608773,009
